path,0,1,2,3,4,5,6,7,8,9,10,11,12
PID_E2F_PATHWAY,-0.7794750192752014,-0.83583359434705,-0.4322752911177641,2.501205481788447,-0.8055786721109376,-0.8427616454398124,2.7092005170577327,-0.8359043936529051,2.181822060654857,-0.2067015395209422,-0.296544951349924,-0.4176393959755264,0.0835686545958102
PID_EPHA_FWDPATHWAY,-0.0410191817732563,-0.0785021859267666,-0.0221086822040108,0.1946729602014339,0.0032587559073945,-0.0981219551122878,0.0900560384124213,-0.0664345866526287,-0.001351402269102,-0.0775253359609393,-0.0104534330179577,0.0231035247431976,1.2153564707838156
PID_EPHRINB_REV_PATHWAY,-0.0266618515331432,-0.0180242412861212,-0.208891096947449,0.0239853253762021,0.0132314535173105,-0.0656251995204928,0.0003629190241774,-0.0325521147338128,-0.1024659549805534,0.061104444408364,-0.1524963947086137,-0.1744768065851879,9.853254469268212
PID_ERA_GENOMIC_PATHWAY,-0.5343505880511569,-0.8482042958944794,3.543372880286046,-0.6290458857532074,-0.8405383561267289,-0.6548011777339152,-0.1926229391429076,-0.963373136466532,0.3459004012633332,0.2717531039340576,-0.0564971065422562,1.4935103162971863,-0.0584692442551987
PID_ERBB_NETWORK_PATHWAY,-0.1045623694462337,-0.4418957802472112,1.2989880719904043,-0.0611107581199483,-0.4567643113555333,-0.3147492982044184,0.2969593151081966,-0.5371906539748954,0.011073101869957,-0.3448119870592681,-0.0779971367263607,-0.202297133463057,3.4678489111716124
PID_ERBB1_DOWNSTREAM_PATHWAY,0.1809703135744515,-0.8627770013688337,2.534406766783927,-0.3258501177826463,-1.193289330842248,-0.6879945166918281,0.584428715574072,-1.5665051683466675,1.076715238364342,-0.2544852364736552,0.406465774434884,1.622865304700028,1.406895412264802
PID_ERBB2_ERBB3_PATHWAY,0.3529261985257066,-0.4479558462434362,1.3497447608811994,-0.3348468366108518,-0.5922968738884979,-0.1985743695056508,0.3907332701915096,-1.1941543379728965,0.140651824373909,-0.5795137296222311,0.2120193023120923,0.6887843710989393,-0.4496979588642997
PID_FANCONI_PATHWAY,-0.4049869139234975,-0.4983006352969972,-0.352577349285853,1.4133734568770873,-0.3893100992149166,-0.4404216522090396,1.8639946885850016,-0.6552648427027578,0.9085054043588976,-0.3506415606511666,-0.0863247877868053,-0.3730859237617593,1.2029872721946264
PID_FCER1_PATHWAY,0.0052858995721427,-0.2492219534992696,0.1893554280513378,-0.0557072881459236,-0.3457840708330199,-0.1579482877352962,0.1035802052715583,-0.2881080140394549,0.012085904818824,-0.166377715533948,0.0244464173520489,0.4678053623814941,17.115460006199676
PID_FOXM1_PATHWAY,-0.5134645720257803,-0.5557000360417566,-0.4301474554212023,1.610753543423138,-0.5570940308412556,-0.5040999652126201,2.103577805036429,-0.5234500837018745,1.9720882815665317,-0.4002226769274773,-0.4476098995568181,-0.5049786187311857,-0.4181264098471406
PID_FOXO_PATHWAY,-0.5427089144947168,-0.784865989630348,0.2784126879830912,1.4546224651418285,-0.5964221391337331,-0.7171774207752432,1.81069678587704,-0.729986533154753,1.609391978472324,-0.0762837548098317,0.1296522119281999,0.3687944651715452,0.4641378137581783
PID_GLYPICAN_1PATHWAY,-0.5033135115987488,0.2605596812729865,-0.4640393976168992,0.3995835546687649,0.1944910755928922,-0.4464416187819549,-0.008303386417089,0.0126712347390882,0.1072489926669121,5.4333827005846,-0.3601683330818597,-0.4041909173187134,0.0585464794349317
PID_HDAC_CLASSII_PATHWAY,-0.3904722285166584,-0.3784440416890752,-0.2395027956470683,1.2163842637548443,-0.4226681110252778,-0.4548751186601774,1.727238892124485,-0.8068056663543575,1.206223452330949,-0.5369041787580243,0.2859180480765424,0.2245473772603977,0.2482081306301807
PID_HDAC_CLASSIII_PATHWAY,-0.3943536756936663,-0.1828175474657349,-0.7102326254734972,1.0037817592205265,0.0538282892776205,-0.3314529103973279,1.0750206472427934,-0.190439785463535,0.8145202573574956,0.5158756683661921,0.3166832063341681,-0.3799278795627112,0.5292661746989956
PID_HEDGEHOG_GLI_PATHWAY,-0.4433553378876051,-0.5842239772362497,0.5214274284065317,0.9935913012789244,-0.7340457373865082,-0.543020555403563,1.0893037376625376,-0.6954538930396917,1.3374471644415904,0.193999331724871,-0.1206761001669508,2.3002529341861675,1.2221908002502089
PID_HIF1_TFPATHWAY,-1.0254733989056477,-1.2032142076947916,4.447257791504325,-0.7574604398620313,-0.9346484890470024,-1.031141109807586,-0.3068047506373332,-0.8059952591680078,2.449616984638068,0.9250771667674909,0.2251222850307193,1.1744935465011146,0.1088588670528591
PID_HIF2PATHWAY,-0.0299899292824629,-0.650151767830036,-0.6770231654995613,1.313626965389195,-0.576814508999509,-0.3034248034712191,2.019004738000488,-0.3360244784725731,0.7390918034474833,-0.0279927616853506,-0.2508252830418048,-0.1024220027990178,0.9132570900353196
PID_HIV_NEF_PATHWAY,-0.4111670993087135,2.074372013216315,-1.040273636149435,-0.9692395846337264,1.2260540500389727,-0.0279275437077147,-0.8616897156024181,-0.0669485311903419,-1.1435209739580947,-0.7472409926684422,-0.4319694701310568,-0.9984558838816258,1.6606424262621162
PID_HNF3A_PATHWAY,-1.060005711860649,-1.4390475351965384,3.615145564721551,0.4315308382246172,-0.6408241426875828,-1.40759806863688,0.8670124445826242,-1.599937244339097,1.3278126162726556,0.6551230425113275,0.7637081539432896,2.053008203879777,0.6137898390097676
PID_HNF3B_PATHWAY,1.2934927986560094,1.519166885402195,-1.8363896758666,-2.2509890074019183,0.3502033290621508,2.469880398628092,-2.130545419355041,1.9329658475461144,-2.8088556184478075,-1.8818587144933356,-1.5251815288358632,-2.8295812902553594,-2.051686717263715
PID_IL12_2PATHWAY,-0.0790195357203812,-0.1211408116351776,-0.1345897356796248,-0.2376920838340742,-0.1805548319034919,-0.0912402423302876,-0.2118775824690634,-0.1271092916435374,-0.2082292594259311,-0.2477201898346638,-0.1197158449611619,-0.0823688928051197,30.369002728608425
PID_IL12_STAT4_PATHWAY,-0.1046395145776738,-0.0999637150400983,-0.1238798779153037,-0.1119952589328055,-0.1111346830404043,-0.114673429860258,-0.1132742389533313,-0.1081944694324505,-0.1119145485047666,-0.1358161863393974,0.2882673490748792,-0.1332103315633411,22.12501296870067
PID_IL2_1PATHWAY,0.0113767364372042,-0.0886182110521769,-0.1292708120691346,-0.0813971766224779,-0.1250340521077477,-0.060161146494696,-0.1099272701749265,-0.1165749323600578,-0.116146712188491,-0.1682461004733032,-0.1289938319606224,-0.0177883084175858,17.489308032253177
PID_IL2_PI3K_PATHWAY,-0.4286438502171613,-0.8799675074665175,-0.7703947308463741,2.2296134010945305,-0.6738676382809405,-0.5861565193179171,2.4438919448510417,-0.816402906148472,1.743325206772957,0.0311040519084695,-0.0985427294428327,-0.1626805138737204,2.1945367772999718
PID_IL2_STAT5_PATHWAY,-0.0621013390873042,-0.1534355738608347,-0.0382753181878637,0.1241988325945611,-0.2017918811492189,-0.1956865262545566,0.0958803325656705,-0.1796976644095072,0.0658797080974872,-0.264209355840691,-0.1383046622571441,-0.1140574975817524,16.19377101723163
PID_IL23_PATHWAY,-0.4143573831649677,1.173773674574753,-0.6308715550352758,-0.3863155774505676,0.7635828954343749,-0.3125718580561037,-0.2041043409582173,-0.3165140290717333,-0.6083576930121132,-0.6947363124049609,-0.5778274391502921,-0.4458349125043396,10.003259619203034
PID_IL27_PATHWAY,-0.0558345118523944,-0.0645201743268352,-0.016638399709575,-0.0567342590730333,-0.0751706342446116,-0.0446494481909328,-0.0519963629095724,-0.050864770174761,-0.0253154267981718,-0.0738853943116745,1.1513568869466029,-0.0034630528023686,7.1693634088099705
PID_IL4_2PATHWAY,-0.3336874572374664,-0.6988103282227072,3.538240764709172,-1.600387844673257,-0.7910536935092826,-0.2708730041893102,-1.2169301244094757,0.0353504010455105,1.8796804812700747,0.0462276491813719,-0.1408610290364501,0.9322065987715964,-0.2504892484217852
PID_IL8_CXCR1_PATHWAY,-0.0878190571418086,0.01420332790846,-0.1100476141445336,0.2315486368708031,0.0310397594847431,-0.1035298228967734,0.0008988920885488,-0.0744814978932666,0.0059879947757968,-0.1197263567115998,0.0770537636477822,0.4817429353397663,0.8586329421587554
PID_IL8_CXCR2_PATHWAY,-0.100449346466173,0.0075651377161712,-0.0930481350719069,0.2245552143777687,0.04022470583872,-0.1109687213574709,-0.0124454329689642,-0.0790265981252265,0.0047114200325927,-0.0923115683752068,0.0644096348648543,0.5144492406868861,1.2229502016773208
PID_INTEGRIN_A9B1_PATHWAY,-0.0416433818949203,-0.0111630867872504,0.6098782888479469,-0.1323514715322464,-0.134138279954964,-0.107699443017442,-0.2438378223455163,-0.1620251881409808,-0.1209724494890345,-0.278183488544296,-0.2676989954846511,0.2975631342182057,-0.1296175603754336
PID_INTEGRIN4_PATHWAY,-0.0252739682631274,0.2743373930504039,0.3447924268664002,-0.4633968202601609,-0.0437049939116066,0.2037154624485059,-0.4373042125577594,0.1603498278837972,-0.4065216553861077,-0.5535767858654836,0.1400555275843783,-0.4648588126443806,-0.3608367549371303
PID_MAPK_TRK_PATHWAY,0.1914825081168382,-0.5642772958882566,1.2051015682449515,-0.1196677374462129,-0.6914983448272118,-0.4526544097205552,0.5982066857624858,-0.9526205890197146,0.9569049514487866,-0.0807856270156363,0.0522357058728938,1.9831021516676743,0.0902120116477772
PID_MYC_ACTIV_PATHWAY,-0.7964813974178727,-1.2392707291131884,-1.2892381394248733,3.680332789011843,-1.1218575335942795,-1.21044010682046,4.662695170140353,-1.3434490410755786,2.63647791497018,-0.3536909993373809,-0.5423053500340401,-0.0638250538883182,0.9520249568190248
PID_MYC_REPRESS_PATHWAY,-0.9352858802974284,-0.9562090808941298,0.6008527753105685,1.8754937196975583,-0.7381345114983286,-1.1149843983503278,2.347479644530451,-1.1418970233890722,1.7886660573433817,0.9496256506845598,0.1485126844813277,1.237338980745452,1.683663263038504
PID_NCADHERIN_PATHWAY,-0.2381920986582827,-0.44273022887765,2.1328925029542853,-0.2855060690513318,-0.5252241676265614,-0.4856115026816768,-0.3509302160074351,-0.712459266104594,0.1952149580635572,-0.1184433226063906,1.0012811674743738,0.2946483923261718,-0.4952171061929391
PID_NFAT_TFPATHWAY,-0.0426473517222789,-0.6051136762841803,1.6360410276754709,-0.3532899819059888,-0.6844742706687899,-0.4899574813821779,1.0734462665438782,-1.31590395174461,0.8958276457358206,-0.0058159585704241,0.1710333464941677,2.26336773033626,0.7766390797288877
PID_NFKAPPAB_ATYPICAL_PATHWAY,-0.4854211170931528,1.4745146155670714,-0.7199878710147004,-0.6227170979519698,1.0515488813259313,-0.2255199768970519,-0.3393552517208117,-0.1039952416223278,-0.7401829833221257,-0.6799595700901034,-0.4263701096515467,-0.667417420923872,2.888597822213576
PID_NFKAPPAB_CANONICAL_PATHWAY,-0.4031916607574758,1.5457521523726134,-0.602256156944658,-0.8291714509058505,0.9650957034231984,-0.1204124512906971,-0.7106861566487387,0.0620295000313277,-0.9925727585918434,-0.6456846253464037,-0.385769995487614,-0.4286677228085555,3.141960561647156
PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY,0.508441884427962,0.5343172326219742,-1.2437592642167818,-0.6548378252838554,1.353586445729323,0.6603889178752077,-1.1668561562253736,0.6748354456235914,-1.3781745592986077,-1.1766802624657218,-0.27811131663027,-1.851286614550001,-2.3651830398636
PID_P38_GAMMA_DELTA_PATHWAY,-0.3612627218250734,-0.4010015243407034,-0.283551343713123,1.1295495693129294,-0.3947747071172321,-0.4302242048795586,1.4522744640911796,-0.3508605924639886,0.9148141957535768,0.0566321733409573,-0.2937392192936544,0.6084884989372198,0.5323851347482562
PID_P53_REGULATION_PATHWAY,-0.0227788016409711,-1.0057901679653083,-1.4883040732851045,2.2853187005099915,-0.6961062410724775,-0.3856652627697174,2.8850202761960637,-0.7612131310341711,1.7756564675927513,-0.0546217589550366,0.0095215400336816,0.0198881056429545,1.3874600320885262
PID_P73PATHWAY,-0.6261531966404803,-1.1533560394714344,-0.4636940725565865,2.421374701340898,-0.4574795369716137,-1.0939572357921,2.748913353758068,-0.9995027186802944,2.2248865517728365,0.3343355101670454,0.3244718848539993,0.293888444416685,1.5092751284909622
PID_P75_NTR_PATHWAY,0.3258016671613887,1.4587777099198942,-0.6489068187091224,-1.569821914752812,0.9350867323976928,0.8008671877188672,-1.760534736286091,0.5757835751936409,-1.7842059194371367,-0.8713817669277396,0.2189581182912864,-2.261863090166883,-1.2328172897527618
PID_PDGFRA_PATHWAY,0.1406723935156009,-0.4274200636470869,1.3434412360047032,-0.3988086007074685,-0.5752649928377372,-0.217176462458669,0.4836495718258789,-0.8940173330783294,0.4041050286724464,-0.4155954713498476,0.1574753723090407,0.732627749585485,0.6609843153434881
PID_PLK1_PATHWAY,-0.4387134349696911,-0.5089580899222556,-0.3844260610125528,1.4892278714798983,-0.5064034168203201,-0.5002072541557399,1.8476601541046984,-0.5554090324381824,1.968853747386018,-0.415937833873952,-0.3420815792867073,-0.4662287007841697,-0.1959205571127173
PID_PRL_SIGNALING_EVENTS_PATHWAY,-0.4768692665064631,-0.5640474355693045,0.0844797990314628,1.1418622040467346,-0.3703810776136452,-0.6920479649479371,1.5003505768099883,-0.6085678367065661,1.517660178037105,0.4212332510193592,0.2628751614596516,0.3231957771508922,0.7930250415585689
PID_PS1_PATHWAY,0.0373652074724589,-0.5933609773272241,1.6743715204784992,-0.1914834005214762,-0.6941859504956621,-0.3745286386284131,0.5712277152118067,-1.2083832779142232,0.6425659027398309,-0.2832148727042594,0.3141657415622683,1.1348403844443098,-0.0961293635445957
PID_RANBP2_PATHWAY,-0.1933119861042173,-0.4130082420128653,0.0030012189773628,0.8659948196706062,-0.4378734674608646,-0.3121341207081306,1.2526184274189918,-0.5770341458775613,0.7688682093519401,-0.4115869002866173,-0.0021932610838535,0.2603473601440983,0.4753288776482251
PID_RAS_PATHWAY,-0.0515278462299979,-0.0929569804453813,0.2399876869248023,0.0075479299385684,-0.1285438875513346,-0.0927663423232881,-0.0295142201326108,-0.1510919421103673,0.1521046290298256,0.6974664802893741,0.0516510484345258,0.6033016441564982,0.0071339461814838
PID_RB_1PATHWAY,-0.7037095067254674,-1.161035343689061,0.4942274592937362,2.2988014823172693,-1.4309849795668457,-0.8644038191688328,2.387386121678284,-1.1530213754590666,2.1507069884761534,0.4439686719622048,0.6364451223575887,0.9019945711956976,1.8091873205848872
PID_REG_GR_PATHWAY,-0.4917207726541491,-1.2211079397334654,1.8568930073624976,0.7837846695842966,-0.9955408533073632,-1.0282204817229674,1.6394475637863166,-1.3494299039198256,1.9365918356641525,0.5134815486192175,0.7203860220629043,2.2927373622879457,0.6496074284843905
PID_RHOA_PATHWAY,0.3284831071073467,-0.5015359008856484,1.209163834337487,-0.2316605780058842,-0.6250246702642683,-0.3369763856573345,0.6136394840064008,-1.1423646812102852,0.4102613473581392,-0.484059377130102,0.2953592996104616,0.7362290069057609,1.493718422111472
PID_RXR_VDR_PATHWAY,-0.402902889847794,-0.5913442151103547,1.1085596129193238,0.1975088427589312,-0.586780239349109,-0.3123796479189573,0.4900199037598836,-0.4038153849527321,0.9392352628311352,0.6210774157329855,0.7712222094628486,0.9891479793611226,1.3933847076686836
PID_S1P_S1P3_PATHWAY,0.0446424811233777,0.0219526317803799,0.7977800731984409,-0.2131909192858093,-0.0346367799124731,-0.2319200284642393,-0.5449626222777605,-0.3163398796974772,-0.004025779845804,-0.665646796735652,-0.1827458126330653,0.2427368913315195,-0.4048916226820102
PID_SHP2_PATHWAY,-0.0560653204528133,-0.1100014245017276,-0.0416013378944719,-0.0056426445071349,-0.1344989841830179,-0.0898349565792495,0.0133079133968909,-0.0904084350430131,-0.0099960890245378,-0.1355371421389666,-0.1052057250824577,-0.0453785392451859,13.910099850343208
PID_SYNDECAN_2_PATHWAY,-0.3261286794033378,-0.5963777998651176,-0.967741408732682,1.700719594424004,-0.3326423827370734,-0.3142407419654912,1.6697314489086936,-0.3663136874444341,1.1446366499112852,0.5006221706235983,0.0750083558216426,0.1989767212911271,0.644421030738186
PID_TCR_CALCIUM_PATHWAY,-0.116539288027332,-0.3705700810426193,1.4941097657701017,-0.4966511568187376,-0.4885711363728501,-0.3028910422489171,0.8109582732657947,-1.130043650368629,0.3557905575163454,-0.38986334047383,0.3988502237795641,1.5775606351817548,1.434832191868394
PID_TCR_PATHWAY,-0.1188250990771455,-0.1296078570306398,-0.087648090269725,-0.083612448636643,-0.1250628963229117,-0.1561865260938406,-0.0956673541991246,-0.177340015571814,-0.1695174063389898,-0.1261927638656977,-0.0555139649816655,-0.0032150438950179,24.57744365484583
PID_TCR_RAS_PATHWAY,0.0357889286898701,-0.2481367724363283,0.7090107745982556,-0.0676522754653364,-0.2425348849676277,-0.2818979487786939,-0.0110490790858751,-0.4885059951035884,0.2066383819957986,-0.3120264029865366,0.1071607962117528,0.3256738015577877,4.94491409599355
PID_TELOMERASE_PATHWAY,-0.3646079277035699,-0.7369908602243238,-0.5571603828756763,2.107247446598094,-0.8344552348298457,-0.8036147413761662,2.4437394493607383,-0.8747041946508014,1.5837382630556356,-0.4123526043634468,-0.0256445026010487,0.2677607663056201,3.241881086332522
PID_THROMBIN_PAR4_PATHWAY,0.3796103470599739,0.1754578721414628,0.0160315400459498,0.007557547825075,0.0776976950247866,-0.2490069972857283,-0.4001755215171536,-0.3029892393205682,-0.0296456645155914,-0.8294975767138557,-0.4476088189763819,-0.2967743063202708,-0.6140900295051535
PID_TNF_PATHWAY,-0.132010651152741,1.481136974275888,0.0073660063768097,-1.300366856602091,0.5036550428687414,0.2346033809159502,-1.4051800332875095,0.1158661075969516,-1.2494009535137391,-0.486193974713946,0.3458453797946278,-0.1629431105626763,0.7585649381390022
PID_TRKR_PATHWAY,0.0528000030787923,-0.0227993054444016,1.6637525862652471,-0.621413970590598,-0.3358684128109394,-0.2906344608010868,-0.6559705272167861,-0.5542484638462306,-0.0490745958189067,-0.5500624912297543,-0.2523872074761804,0.3446966240721949,-0.8510645273129446
