"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
ANKRA2,-3.09293701538522,-1.98571900355216,FALSE,0.0133010882708585,ANKRA2,0.924966924966925,0.0269607843137255,0.0133010882708585
ARK2N,-3.09346239744241,-0.576003668463101,FALSE,0.0181378476420798,ARK2N,0.920370720635521,0.0344036697247706,0.0181378476420798
TNS3,-3.09394634741761,-0.157691536867485,FALSE,0.0423216444981862,TNS3,0.897664704765521,0.0609756097560976,0.0423216444981862
COA7,-3.09462641153238,-0.042157574557109,FALSE,0.0278113663845224,COA7,0.911346845993559,0.0468431771894094,0.0278113663845224
ORC3,-3.09476015132746,-0.0406943130673296,FALSE,0.026602176541717,ORC3,0.9125,0.0454545454545455,0.026602176541717
GPBP1,-3.09521003393637,0.428076003506884,FALSE,0.299879081015719,GPBP1,0.598733676296003,0.10896309314587,0.299879081015719
SLC25A39,-3.09558757787602,0.096102576400936,FALSE,0.318016928657799,SLC25A39,0.593173248660449,0.11370514483355,0.318016928657799
DHTKD1,-3.09863714985213,-0.706726108664823,FALSE,0.0120918984280532,DHTKD1,0.925736961451247,0.0248138957816377,0.0120918984280532
ROGDI,-3.09937738015426,-0.288947691098557,FALSE,0.0507859733978235,ROGDI,0.889733840304183,0.067524115755627,0.0507859733978235
PTER,-3.09938990030652,-0.378738822145391,FALSE,0.0157194679564692,PTER,0.92229154849688,0.0306603773584906,0.0157194679564692
NUBP1,-3.09958852364639,-0.18330756783073,FALSE,0.0386940749697703,NUBP1,0.900759013282732,0.0576576576576577,0.0386940749697703
ZNF428,-3.10027173542012,0.313234724477153,FALSE,0.177750906892382,ZNF428,0.75615906886518,0.104700854700855,0.177750906892382
ARHGAP42,-3.10091394141454,-0.199110162158084,FALSE,0.0241837968561064,ARHGAP42,0.914615675880348,0.0424628450106157,0.0241837968561064
ANKRD13C,-3.10259273384972,-1.28053422915555,FALSE,0.0133010882708585,ANKRD13C,0.924777924777925,0.0268948655256724,0.0133010882708585
XK,-3.10261544623472,-0.851716245632357,FALSE,0.0145102781136638,XK,0.923440453686201,0.0287769784172662,0.0145102781136638
ARSL,-3.1028408881194,0.511712285413029,FALSE,0.094316807738815,ARSL,0.845329249617152,0.0880361173814898,0.094316807738815
PAF1,-3.10331403677227,0.241807918217762,FALSE,0.0737605804111245,PAF1,0.866437702728487,0.0801576872536137,0.0737605804111245
PLAGL2,-3.10383906531062,-0.0357447486249587,FALSE,0.0217654171704958,PLAGL2,0.916729750189251,0.0393013100436681,0.0217654171704958
MED7,-3.10597247364938,-0.261440495419896,FALSE,0.0253929866989117,MED7,0.913274001136148,0.0438413361169102,0.0253929866989117
KRBOX5,-3.10864289902574,-1.39179166387611,FALSE,0.0157194679564692,KRBOX5,0.922480620155039,0.0307328605200946,0.0157194679564692
IQCE,-3.10870432616728,-0.0498965972359464,FALSE,0.0362756952841596,IQCE,0.903262518968134,0.0555555555555556,0.0362756952841596
MLF1,-3.10915280254471,0.00845544228388029,FALSE,0.0701330108827086,MLF1,0.870900076277651,0.0789115646258503,0.0701330108827086
CXCR4,-3.10926148688222,-6.07143701416902,FALSE,0.00241837968561064,CXCR4,0.934716981132075,0.00574712643678161,0.00241837968561064
TMEM263,-3.10979882509729,-0.230557788140774,FALSE,0.0350665054413543,TMEM263,0.904418736961881,0.0544090056285178,0.0350665054413543
HAUS1,-3.11037828161187,-0.142298838099437,FALSE,0.0592503022974607,HAUS1,0.881020369312774,0.072700296735905,0.0592503022974607
YAE1,-3.11144311412377,0.00119631193966807,FALSE,0.0290205562273277,YAE1,0.90962485790072,0.0479041916167665,0.0290205562273277
B4GALT7,-3.11249420958549,-0.0976033884838499,FALSE,0.0399032648125756,B4GALT7,0.899411653065098,0.0586145648312611,0.0399032648125756
PRPF6,-3.11413853571021,0.241308095753347,FALSE,0.135429262394196,PRPF6,0.800770712909441,0.0977312390924956,0.135429262394196
TMEM94,-3.1142433999655,0.0109885344250227,FALSE,0.030229746070133,TMEM94,0.908660223611901,0.0493096646942801,0.030229746070133
ESYT1,-3.11439092081907,-1.02512098472517,FALSE,0.0181378476420798,ESYT1,0.920181577454133,0.034324942791762,0.0181378476420798
UTP6,-3.11452544138383,-0.16012303590921,FALSE,0.0423216444981862,UTP6,0.897474843364344,0.0608695652173913,0.0423216444981862
TBC1D9B,-3.11543322047113,0.29277091349298,FALSE,0.0495767835550181,TBC1D9B,0.889944877399734,0.0661290322580645,0.0495767835550181
PPM1D,-3.11547568137989,-0.168694385637267,FALSE,0.0253929866989117,PPM1D,0.913274001136148,0.0438413361169102,0.0253929866989117
USP1,-3.11581289287815,0.370344090025277,FALSE,0.101571946795647,USP1,0.838252203909544,0.0905172413793103,0.101571946795647
ITSN1,-3.11621990922952,-0.158683039065749,FALSE,0.030229746070133,ITSN1,0.908470722001137,0.0492125984251969,0.030229746070133
SESN2,-3.11648982718004,-0.314122930199237,FALSE,0.0350665054413543,SESN2,0.90422909159871,0.0543071161048689,0.0350665054413543
MID1IP1,-3.11655384062118,0.420474685235392,FALSE,0.0652962515114873,MID1IP1,0.873856707317073,0.0754189944134078,0.0652962515114873
KPNA1,-3.11777195298036,-0.0389989878489407,FALSE,0.0241837968561064,KPNA1,0.91423703142749,0.0422832980972516,0.0241837968561064
UNC5B,-3.11828748332363,-1.51785720974753,FALSE,0.0060459492140266,UNC5B,0.931093071549934,0.0135135135135135,0.0060459492140266
BLTP1,-3.11853872827271,0.298944546755548,FALSE,0.0822249093107618,BLTP1,0.857279327474207,0.0834355828220859,0.0822249093107618
PER2,-3.11932047886022,0.0416320002928856,FALSE,0.0616686819830713,PER2,0.8786897733765,0.0741279069767442,0.0616686819830713
EIF2B4,-3.11939275998445,0.228883695787887,FALSE,0.0568319226118501,EIF2B4,0.882968601332065,0.0709969788519638,0.0568319226118501
SDR39U1,-3.11975981203379,0.298045691567103,FALSE,0.0568319226118501,SDR39U1,0.882968601332065,0.0709969788519638,0.0568319226118501
LEMD2,-3.12049189437751,0.0262270200172603,FALSE,0.0399032648125756,LEMD2,0.899221863731258,0.0585106382978723,0.0399032648125756
R3HDM2,-3.12055187863123,0.212217350530715,FALSE,0.0580411124546554,R3HDM2,0.881233346022078,0.0714285714285714,0.0580411124546554
PHF11,-3.12065098332881,-1.1128962781932,FALSE,0.0253929866989117,PHF11,0.91346335921227,0.0439330543933054,0.0253929866989117
ZCCHC9,-3.120676857653,0.0584610589930641,FALSE,0.0471584038694075,ZCCHC9,0.892456773703211,0.0644628099173554,0.0471584038694075
SRD5A1,-3.12354487840123,-0.42953988063185,FALSE,0.0193470374848851,SRD5A1,0.918653045781309,0.0358744394618834,0.0193470374848851
MUC20,-3.12634189374102,-0.861494214130979,FALSE,0.0193470374848851,MUC20,0.918653045781309,0.0358744394618834,0.0193470374848851
MAP4K4,-3.12686317194445,-0.656582701813284,FALSE,0.0253929866989117,MAP4K4,0.913084643060026,0.04375,0.0253929866989117
MAPRE2,-3.12752414934416,-0.209605849393001,FALSE,0.0229746070133011,MAPRE2,0.915388983532084,0.0407725321888412,0.0229746070133011
VAMP5,-3.12755784564635,-5.78523019031278,FALSE,0.00241837968561064,VAMP5,0.934339622641509,0.00571428571428571,0.00241837968561064
SELENOI,-3.12970431842033,-0.275001254230675,FALSE,0.0314389359129383,SELENOI,0.907505686125853,0.0505836575875486,0.0314389359129383
TMEM44,-3.12970431842033,0.0404979960993126,FALSE,0.0471584038694075,TMEM44,0.89226676800304,0.0643564356435644,0.0471584038694075
SEC24B,-3.1305044600343,-0.198427018384654,FALSE,0.0253929866989117,SEC24B,0.912895284983905,0.0436590436590437,0.0253929866989117
NAT2,-3.13103494070126,-3.00834976281722,FALSE,0.00483675937122128,NAT2,0.932049830124575,0.010989010989011,0.00483675937122128
POC1B,-3.13127732051126,-0.925457343882398,FALSE,0.0145102781136638,POC1B,0.923062381852552,0.0286396181384248,0.0145102781136638
ZC3H8,-3.13297102299181,-0.374056265759823,FALSE,0.0459492140266022,ZC3H8,0.893806990881459,0.0636515912897823,0.0459492140266022
XRCC4,-3.13329387637005,-1.4958582680251,FALSE,0.00967351874244256,XRCC4,0.927465054778995,0.0204081632653061,0.00967351874244256
SENP2,-3.13555446101242,-0.223174850457893,FALSE,0.0181378476420798,SENP2,0.91942500472858,0.0340136054421769,0.0181378476420798
SVIP,-3.13555446101242,0.191556163611376,FALSE,0.125755743651753,SVIP,0.812812620238553,0.0965645311049211,0.125755743651753
NHLRC3,-3.13578345427485,-0.529308182170199,FALSE,0.0278113663845224,NHLRC3,0.9107785565448,0.0465587044534413,0.0278113663845224
SEMA3C,-3.1372429253759,0.0417525930415454,FALSE,0.0290205562273277,SEMA3C,0.909245926487306,0.047713717693837,0.0290205562273277
YJU2B,-3.13819857373457,0.140445532022482,FALSE,0.067714631197098,YJU2B,0.872283644681662,0.0771349862258953,0.067714631197098
RHOT1,-3.13819857373457,-0.348415142962809,FALSE,0.0145102781136638,RHOT1,0.923062381852552,0.0286396181384248,0.0145102781136638
ATP6V0A1,-3.13855775084422,0.121427002605745,FALSE,0.0423216444981862,ATP6V0A1,0.896525536358458,0.0603448275862069,0.0423216444981862
FASTKD1,-3.13879916068099,0.242903539196941,FALSE,0.0326481257557437,FASTKD1,0.905781990521327,0.0515267175572519,0.0326481257557437
TRIM16,-3.13920806344199,-0.267677335820875,FALSE,0.033857315598549,TRIM16,0.904816078877512,0.0528301886792453,0.033857315598549
RGCC,-3.13946032513093,-2.79007810190944,FALSE,0.0205562273276904,RGCC,0.918826868495743,0.0381165919282511,0.0205562273276904
DCPS,-3.1399345973588,-0.71818586548171,FALSE,0.0278113663845224,DCPS,0.9107785565448,0.0465587044534413,0.0278113663845224
MPZL3,-3.14274999202527,-1.5000258541339,FALSE,0.00846432889963724,MPZL3,0.928423040604344,0.0181347150259067,0.00846432889963724
LACTB,-3.1428390726637,0.0672248104360094,FALSE,0.0568319226118501,LACTB,0.882017126546147,0.0704647676161919,0.0568319226118501
HMGXB4,-3.14396435177759,0.383643942949324,FALSE,0.103990326481258,HMGXB4,0.83454754601227,0.0906217070600632,0.103990326481258
POLR1F,-3.1460361094867,0.174055855127217,FALSE,0.0665054413542926,POLR1F,0.87326091099676,0.0763888888888889,0.0665054413542926
IVD,-3.14702553036653,0.298151034606796,FALSE,0.0834340991535671,IVD,0.855914389451557,0.0838396111786148,0.0834340991535671
CLN5,-3.14810199945712,-0.264672914630384,FALSE,0.0253929866989117,CLN5,0.912516568831661,0.0434782608695652,0.0253929866989117
BEX4,-3.14882145565626,-0.704959404718042,FALSE,0.0326481257557437,BEX4,0.905971563981043,0.0516252390057361,0.0326481257557437
RBM15B,-3.14999570334596,0.0930252370049338,FALSE,0.0350665054413543,RBM15B,0.903280864782856,0.0538033395176252,0.0350665054413543
PIGK,-3.15007985412485,-1.5731599398792,FALSE,0.0120918984280532,PIGK,0.924981103552532,0.0245700245700246,0.0120918984280532
SP110,-3.15201050863022,-1.48406149788672,FALSE,0.0145102781136638,SP110,0.922873345935728,0.0285714285714286,0.0145102781136638
MNAT1,-3.15406667923518,-0.15676486495605,FALSE,0.0411124546553809,MNAT1,0.89749430523918,0.0592334494773519,0.0411124546553809
POGZ,-3.15446633386874,0.375891832188377,FALSE,0.0580411124546554,POGZ,0.880852683669585,0.0712166172106825,0.0580411124546554
FARS2,-3.15485149636637,-0.606060807562182,FALSE,0.033857315598549,FARS2,0.905005688282139,0.0529300567107751,0.033857315598549
NDUFAF1,-3.15531114467393,-0.0600717463225617,FALSE,0.026602176541717,NDUFAF1,0.911174242424242,0.044806517311609,0.026602176541717
METTL13,-3.15642618788577,-0.0876512222306127,FALSE,0.0229746070133011,METTL13,0.91463183797085,0.0404255319148936,0.0229746070133011
EIF4E3,-3.16042123041611,-4.05809967713442,FALSE,0.00241837968561064,EIF4E3,0.933584905660377,0.00564971751412429,0.00241837968561064
RALGPS2,-3.16096851511643,-0.0211923609604083,FALSE,0.0435308343409915,RALGPS2,0.895366502088872,0.0613287904599659,0.0435308343409915
QRICH1,-3.16142120655116,-0.119733870991356,FALSE,0.026602176541717,QRICH1,0.910984848484848,0.0447154471544715,0.026602176541717
PHKG2,-3.16161300349229,0.691071487473314,TRUE,0.0918984280532043,PHKG2,0.845005740528129,0.0857787810383747,0.0918984280532043
MCCC1,-3.16298320140543,-0.717173324293285,FALSE,0.0217654171704958,MCCC1,0.915783497350492,0.0388768898488121,0.0217654171704958
NCK2,-3.16403431844267,-0.175988983066914,FALSE,0.0278113663845224,NCK2,0.910020837279788,0.0461847389558233,0.0278113663845224
NME3,-3.16734197919237,0.218073408039583,FALSE,0.218863361547763,NME3,0.709041202890061,0.108318372232196,0.218863361547763
BET1L,-3.168313805136,-0.861754630005694,FALSE,0.0193470374848851,BET1L,0.918085508891411,0.0356347438752784,0.0193470374848851
THRB,-3.17077939962154,-0.199553922912767,FALSE,0.0253929866989117,THRB,0.912327210755539,0.0433884297520661,0.0253929866989117
PSMD10,-3.17158520304594,-0.222468015188752,FALSE,0.0253929866989117,PSMD10,0.912137852679417,0.0432989690721649,0.0253929866989117
SPATA13,-3.17184047868963,0.473172946368663,FALSE,0.0495767835550181,SPATA13,0.888614331876069,0.0653907496012759,0.0495767835550181
DNAJC11,-3.17288201083544,0.206854735425305,FALSE,0.0459492140266022,DNAJC11,0.892287234042553,0.0628099173553719,0.0459492140266022
VPS51,-3.17366679453415,0.296070017533972,FALSE,0.298669891172914,VPS51,0.603560830860534,0.109729009329187,0.298669891172914
SLC66A2,-3.17408967909837,0.264212322160324,FALSE,0.101571946795647,SLC66A2,0.836335760827904,0.0895522388059701,0.101571946795647
ARFGEF3,-3.17450674687138,-0.560731776971963,FALSE,0.0241837968561064,ARFGEF3,0.913479742521772,0.0419287211740042,0.0241837968561064
RBM12,-3.174542294437,-0.296483295858732,FALSE,0.0326481257557437,RBM12,0.905402843601896,0.0513307984790875,0.0326481257557437
MLYCD,-3.17490112250035,-0.564045226962301,FALSE,0.0253929866989117,MLYCD,0.912327210755539,0.0433884297520661,0.0253929866989117
GK,-3.17502109443413,-0.645900549383472,FALSE,0.0229746070133011,GK,0.914442551580541,0.0403397027600849,0.0229746070133011
NFAT5,-3.17502270590721,-0.224338518091588,FALSE,0.0278113663845224,NFAT5,0.909641977647282,0.046,0.0278113663845224
NFIL3,-3.1760139890213,-1.4804524287412,FALSE,0.0133010882708585,NFIL3,0.923454923454923,0.0264423076923077,0.0133010882708585
PCCA,-3.17660402979462,0.487426517142962,FALSE,0.0616686819830713,PCCA,0.876594934298229,0.0729613733905579,0.0616686819830713
