"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
HLA.B,39.8806167610144,0.831008550971832,TRUE,0.998780487804878,HLA.B,0.0635638870932989,0.158567279767667,0.998780487804878
CD74,38.6308442961276,0.945762644972553,TRUE,1,CD74,0.171120689655172,0.17573939134162,1
HLA.DRA,34.778309802055,0.912039147401722,TRUE,0.998780487804878,HLA.DRA,0.20706744236156,0.182040453434096,0.998780487804878
FABP6,34.3645843106463,0.8950892610578,FALSE,1,FABP6,0.0357758620689655,0.154892330940688,1
NFKBIA,34.3594990048543,1.3311167106902,FALSE,0.970731707317073,NFKBIA,0.371569468267581,0.213576603166085,0.970731707317073
TM4SF20,33.7371872371054,1.37567706119152,TRUE,0.965853658536585,TM4SF20,0.506426735218509,0.255813953488372,0.965853658536585
FAM151A,33.4265559323998,1.6197837601755,TRUE,0.903658536585366,FAM151A,0.67154058063149,0.32343954604976,0.903658536585366
HLA.DRB5,33.3642661718294,1.46809143353028,TRUE,0.930487804878049,HLA.DRB5,0.560783478816266,0.269992922859165,0.930487804878049
PNLIPRP2,32.158962652254,1.98525661723384,TRUE,0.798780487804878,PNLIPRP2,0.835587929240375,0.453287197231834,0.798780487804878
BIRC3,32.035479766074,1.43342096779815,TRUE,0.935365853658537,BIRC3,0.519710206690816,0.253889440582589,0.935365853658537
PRAP1,31.4548950758782,0.642737294237261,TRUE,1,PRAP1,0.0545258620689655,0.15748031496063,1
DPEP1,31.1071928809935,0.792277607861023,TRUE,0.998780487804878,DPEP1,0.168929110105581,0.175149700598802,0.998780487804878
MT1H,31.0048819655884,0.967303703359908,FALSE,0.974390243902439,MT1H,0.260244582707574,0.188132799623263,0.974390243902439
ALDOB,30.7817498868721,0.656073443519063,TRUE,1,ALDOB,0.0676724137931034,0.159347065682083,1
HLA.A,30.625608509919,0.488380655853673,TRUE,1,HLA.A,0.0316810344827586,0.15433841520798,1
IL32,30.5237193111453,0.832534759532648,FALSE,1,IL32,0.155387931034483,0.173032285292256,1
ISG15,30.0520900059796,1.21494457007172,TRUE,0.942682926829268,ISG15,0.53744399402603,0.262835770146209,0.942682926829268
FABP1,29.9860484349356,0.619859496172654,FALSE,0.998780487804878,FABP1,0.0482654600301659,0.156417112299465,0.998780487804878
SERPINA1,29.3285128134341,0.853637251237081,FALSE,0.998780487804878,SERPINA1,0.195647489765137,0.179920913884007,0.998780487804878
ANPEP,29.0982532838818,0.683507306262016,TRUE,1,ANPEP,0.154956896551724,0.172959291288758,1
REG1B,28.1299734775949,1.14184160646367,TRUE,0.952439024390244,REG1B,0.411626415900833,0.220996038483305,0.952439024390244
LCN2,28.1080312731973,1.65298783579415,TRUE,0.798780487804878,LCN2,0.721123829344433,0.328320802005013,0.798780487804878
SLC6A19,27.1726072521958,1.19302981470913,TRUE,0.896341463414634,SLC6A19,0.598730158730159,0.279361459521095,0.896341463414634
SLC51B,26.879905236411,0.992548391227702,TRUE,0.940243902439024,SLC51B,0.469822989976541,0.23672090881179,0.940243902439024
FABP2,26.6886127326491,0.646963676696252,TRUE,0.997560975609756,FABP2,0.0876777251184834,0.161884029289531,0.997560975609756
SLC51A,26.4563232401245,1.37616539787644,TRUE,0.786585365853659,SLC51A,0.686396677050883,0.299303944315545,0.786585365853659
CDHR5,26.4466177485498,0.732583094918579,TRUE,0.996341463414634,CDHR5,0.21473185440448,0.183060721487789,0.996341463414634
AOC1,25.9344545420234,0.899189195719437,TRUE,0.967073170731707,AOC1,0.376687379472895,0.214208535926526,0.967073170731707
MT1M,25.6642458321473,0.992844860230424,FALSE,0.921951219512195,MT1M,0.436862244897959,0.222026431718062,0.921951219512195
CTSD,25.6287445429762,0.698198446666592,TRUE,0.995121951219512,CTSD,0.18260120585702,0.17692974848222,0.995121951219512
SMIM24,25.2818851095586,0.689808569198479,TRUE,0.997560975609756,SMIM24,0.200990952175786,0.18069361608129,0.997560975609756
B2M,25.1388043770934,0.287348907763092,FALSE,1,B2M,0.0021551724137931,0.15045871559633,1
MT1G,25.0928230914563,0.504755664831039,FALSE,0.992682926829268,MT1G,0.0951356005165734,0.162216022319649,0.992682926829268
SLC7A9,24.965555061004,0.980561073040655,TRUE,0.909756097560976,SLC7A9,0.524819686041578,0.249832551908908,0.909756097560976
NAALADL1,24.8468734168319,0.983056427522667,TRUE,0.895121951219512,NAALADL1,0.533220482437579,0.249659863945578,0.895121951219512
SLC5A1,24.7555983695911,0.96591798176256,TRUE,0.909756097560976,SLC5A1,0.463937208315656,0.22792545065689,0.909756097560976
CCL20,24.1400282740363,1.91996791520014,TRUE,0.629268292682927,CCL20,0.890776699029126,0.488636363636364,0.629268292682927
RBP2,23.9248005375938,0.725019032724562,FALSE,0.986585365853658,RBP2,0.216942592990755,0.181756908559874,0.986585365853658
CYBRD1,23.8980481418215,0.946607891473021,TRUE,0.903658536585366,CYBRD1,0.502013138376775,0.239728243286962,0.903658536585366
PEPD,23.7069637826162,0.87146739988427,TRUE,0.913414634146342,PEPD,0.413712587561027,0.213329535744802,0.913414634146342
AMN,23.4307941802913,0.632183475966033,TRUE,0.986585365853658,AMN,0.180176306170716,0.175032453483341,0.986585365853658
MT2A,23.2607726149614,0.426760680085486,FALSE,0.996341463414634,MT2A,0.0454447555459832,0.155648694989522,0.996341463414634
CES2,23.0493698545053,0.618016466990681,FALSE,0.985365853658537,CES2,0.22871883061049,0.183803457688808,0.985365853658537
APOC3,22.3152598791742,0.949087341086161,FALSE,0.968292682926829,APOC3,0.185812258894128,0.172871761376007,0.968292682926829
HLA.F,22.3128160836606,0.987593881750459,TRUE,0.803658536585366,HLA.F,0.552801499687565,0.234853884533143,0.803658536585366
MALL,22.2017019160785,0.803862966440297,TRUE,0.913414634146342,MALL,0.435576310762046,0.219776995305164,0.913414634146342
VKORC1,22.1027944588004,1.41903646770151,TRUE,0.671951219512195,VKORC1,0.724180077408841,0.289238845144357,0.671951219512195
SULT1A1,21.9052479290755,0.750701962848393,FALSE,0.929268292682927,SULT1A1,0.375904640272456,0.206280454791554,0.929268292682927
MGAM,21.571235835697,0.964163463753595,FALSE,0.829268292682927,MGAM,0.601882845188285,0.263259775454897,0.829268292682927
MT1F,21.209014702802,0.603730535527033,FALSE,0.962195121951219,MT1F,0.225219439092271,0.178992740471869,0.962195121951219
SGK1,21.1902778883169,0.797064826818052,TRUE,0.903658536585366,SGK1,0.453273998728544,0.223125564588979,0.903658536585366
HLA.DRB1,21.1865306938754,0.645246274264567,FALSE,0.979268292682927,HLA.DRB1,0.281726433326176,0.193587270973963,0.979268292682927
NHERF1,21.0796295805829,0.813940596023255,TRUE,0.865853658536585,NHERF1,0.435789473684211,0.209439528023599,0.865853658536585
TPI1,20.9792435122915,0.483089242869073,TRUE,0.985365853658537,TPI1,0.16530524505589,0.172244723939459,0.985365853658537
FUOM,20.9607455147552,0.737859630362407,FALSE,0.891463414634146,FUOM,0.382533305138507,0.200219118049849,0.891463414634146
PPP1R14D,20.9039050775282,0.89261945256318,TRUE,0.81219512195122,PPP1R14D,0.489987484355444,0.214079074252652,0.81219512195122
PCK2,20.8224641489958,0.760382890603504,TRUE,0.895121951219512,PCK2,0.424037240795599,0.212384259259259,0.895121951219512
HLA.DQB1,20.6040895552837,0.949075653225673,TRUE,0.798780487804878,HLA.DQB1,0.544849115504683,0.230471498944405,0.798780487804878
TCN2,20.3355171924438,0.827358293825477,FALSE,0.842682926829268,TCN2,0.53700985531558,0.238358054501552,0.842682926829268
EDF1,20.3103473287048,0.376965640413475,FALSE,0.997560975609756,EDF1,0.0697975010771219,0.159267912772586,0.997560975609756
NUCB1,20.3055203281765,0.781448517374043,TRUE,0.842682926829268,NUCB1,0.441182637869574,0.205899880810489,0.842682926829268
SLC22A18,20.0846617765719,0.695699289489316,TRUE,0.913414634146342,SLC22A18,0.364253873912121,0.200053418803419,0.913414634146342
KHK,20.0064105744115,0.615734693454101,FALSE,0.974390243902439,KHK,0.275048272902811,0.191239827668741,0.974390243902439
REEP6,19.8327513822823,0.653979034382002,FALSE,0.913414634146342,REEP6,0.335385268520484,0.193041237113402,0.913414634146342
JPT1,19.8230265738454,0.754170247777069,TRUE,0.860975609756098,JPT1,0.414808582246529,0.202408256880734,0.860975609756098
BLVRB,19.768656902511,0.625794833786875,FALSE,0.93780487804878,BLVRB,0.294393519505436,0.188526599656779,0.93780487804878
ACSL5,19.7650160774986,0.852644624611013,TRUE,0.809756097560976,ACSL5,0.472685571309425,0.207954901346696,0.809756097560976
ENO1,19.6817693297903,0.618121295209609,FALSE,0.919512195121951,ENO1,0.300679983000425,0.186402966625464,0.919512195121951
CFB,19.5788076254053,1.48973542686312,TRUE,0.582926829268293,CFB,0.807306302689683,0.33240611961057,0.582926829268293
GCHFR,19.452346398346,0.713383589171018,TRUE,0.873170731707317,GCHFR,0.383010118043845,0.196541312105408,0.873170731707317
VIL1,19.2614282300465,0.672572609120167,TRUE,0.882926829268293,VIL1,0.355996621621622,0.191838897721251,0.882926829268293
SLC39A5,19.2004142094101,0.615525859878928,FALSE,0.918292682926829,SLC39A5,0.306777140429148,0.1875,0.918292682926829
CDHR2,19.1526627452133,0.820751473711999,TRUE,0.832926829268293,CDHR2,0.540715930500314,0.237400069516858,0.832926829268293
CNDP2,19.0194360952396,0.687822578496347,TRUE,0.882926829268293,CNDP2,0.394214527027027,0.201502922349012,0.882926829268293
C11orf86,18.9777613565669,0.787094772591729,FALSE,0.814634146341463,C11orf86,0.594741235392321,0.255938697318008,0.814634146341463
CYSTM1,18.9473663384561,0.593011517121748,FALSE,0.939024390243902,CYSTM1,0.292537313432836,0.188356164383562,0.939024390243902
CPO,18.8851747731062,0.926454895077664,FALSE,0.718292682926829,CPO,0.69513446930815,0.283992285438766,0.718292682926829
AKR7A3,18.7775255953237,0.634760602063368,FALSE,0.910975609756098,AKR7A3,0.333545512412476,0.19212962962963,0.910975609756098
KRT20,18.7451372865472,0.572716527785062,FALSE,0.95,KRT20,0.260628070925016,0.18372641509434,0.95
AQP3,18.4976186646802,0.85512167822381,TRUE,0.748780487804878,AQP3,0.632480396203054,0.256367432150313,0.748780487804878
MYL12B,18.4640135076078,0.42726350921156,TRUE,0.981707317073171,MYL12B,0.15016111707841,0.169082125603865,0.981707317073171
MT1X,18.4360289354583,0.531587866968421,FALSE,0.974390243902439,MT1X,0.180218837159408,0.172943722943723,0.974390243902439
CIDEB,18.4353726584667,0.968118698327426,TRUE,0.695121951219512,CIDEB,0.669529652351738,0.260750228728271,0.695121951219512
MEP1A,18.4061593372126,0.672302716405354,FALSE,0.908536585365854,MEP1A,0.400636267232238,0.208625035004201,0.908536585365854
TREH,18.3250731969422,1.19994494732232,TRUE,0.6,TREH,0.7914653784219,0.321989528795812,0.6
TYMP,18.2951147136536,1.07803642733221,TRUE,0.652439024390244,TYMP,0.704162436548223,0.268574297188755,0.652439024390244
MS4A8,18.1616877136422,0.683655557684264,FALSE,0.865853658536585,MS4A8,0.469684210526316,0.219882316506658,0.865853658536585
AKR1A1,18.0328977414225,0.555187238585782,TRUE,0.920731707317073,AKR1A1,0.287141339001063,0.183743003163787,0.920731707317073
ASS1,18.0075631554573,0.669700425542932,TRUE,0.865853658536585,ASS1,0.406105263157895,0.201076182384594,0.865853658536585
ALPI,17.9987895901017,0.966364607116239,TRUE,0.686585365853659,ALPI,0.688380641208903,0.269506941120153,0.686585365853659
ND5,17.8637109914783,0.317431409418943,TRUE,0.99390243902439,ND5,0.0777179763186222,0.159835261816042,0.99390243902439
NAPRT,17.8498107638011,0.61940291949707,FALSE,0.867073170731707,NAPRT,0.366603495472731,0.191180424845389,0.867073170731707
TRIM31,17.7944177087494,1.07904037862516,TRUE,0.607317073170732,TRIM31,0.788996372430472,0.322330097087379,0.607317073170732
MYO1A,17.7906211197462,0.658187612487539,FALSE,0.871951219512195,MYO1A,0.38840885142255,0.197677633397844,0.871951219512195
CST3,17.7157003166561,0.357473278046972,FALSE,0.997560975609756,CST3,0.0618267987936234,0.158128745408854,0.997560975609756
C19orf33,17.5941018716886,0.412402376183174,FALSE,0.990243902439024,C19orf33,0.131239242685026,0.167422680412371,0.990243902439024
TKFC,17.5073524004348,0.805735613493447,FALSE,0.758536585365854,TKFC,0.504547333608929,0.206028486253726,0.758536585365854
TMBIM6,17.4988274244524,0.432336688482652,TRUE,0.980487804878049,TMBIM6,0.146907216494845,0.168341708542714,0.980487804878049
CBR1,17.4405706495434,0.540757686711842,FALSE,0.94390243902439,CBR1,0.286171574903969,0.187909686817189,0.94390243902439
DGAT1,17.3659332797123,0.685427754744382,FALSE,0.836585365853659,DGAT1,0.403016338500209,0.194004524886878,0.836585365853659
MUC3A,17.3415884890597,0.695524823892477,TRUE,0.802439024390244,MUC3A,0.446688879633486,0.198491704374057,0.802439024390244
TMEM120A,17.3406836942675,0.726182646906183,TRUE,0.790243902439024,TMEM120A,0.508935993349958,0.2152108933909,0.790243902439024
PLB1,17.2761333995493,1.53868291322229,TRUE,0.508536585365854,PLB1,0.857227840571089,0.366754617414248,0.508536585365854
CRIP1,17.254389751471,0.568127860499975,FALSE,0.948780487804878,CRIP1,0.303929944468176,0.19271736437949,0.948780487804878
MT1E,17.1512730971855,0.326351053961452,FALSE,0.99390243902439,MT1E,0.0667384284176534,0.158252427184466,0.99390243902439
ATP5ME,17.1344445688024,0.324683739376908,FALSE,0.984146341463415,ATP5ME,0.117558564367075,0.164258090779564,0.984146341463415
CREB3L3,17.0704621868498,0.775017255013991,FALSE,0.740243902439024,CREB3L3,0.62085308056872,0.248058847568451,0.740243902439024
ESPN,17.0697302506896,0.639631225894189,FALSE,0.835365853658537,ESPN,0.477068062827225,0.215273412947832,0.835365853658537
TMIGD1,17.0578157908004,0.751490644039824,FALSE,0.764634146341463,TMIGD1,0.620111731843575,0.254567600487211,0.764634146341463
PRR13,17.0398626875826,0.416001947344656,FALSE,0.975609756097561,PRR13,0.161158798283262,0.169887449564663,0.975609756097561
DHRS11,16.9725983101359,0.618885554548515,TRUE,0.851219512195122,DHRS11,0.405711885762285,0.197845804988662,0.851219512195122
APOB,16.9715849078526,0.557602062650611,FALSE,0.924390243902439,APOB,0.4857507443641,0.238664987405542,0.924390243902439
GLRX,16.9127256953875,0.581641071270339,FALSE,0.914634146341463,GLRX,0.404033970276009,0.210851841439415,0.914634146341463
BTNL8,16.885684109441,1.040105241422,TRUE,0.609756097560976,BTNL8,0.716532258064516,0.262329485834208,0.609756097560976
CLDN15,16.8186993475116,0.591261861969537,TRUE,0.870731707317073,CLDN15,0.364938895912347,0.191523605150215,0.870731707317073
MEP1B,16.7793880603269,1.06500099402459,TRUE,0.597560975609756,MEP1B,0.769818913480885,0.299877600979192,0.597560975609756
CHCHD10,16.737453397351,0.415963976186647,FALSE,0.968292682926829,CHCHD10,0.197171024432062,0.17488986784141,0.968292682926829
CCL25,16.6747144762091,0.570303808033256,FALSE,0.897560975609756,CCL25,0.381668077900085,0.20125786163522,0.897560975609756
HSD17B2,16.6526113612223,0.789149079193094,TRUE,0.741463414634146,HSD17B2,0.530502885408079,0.210672210672211,0.741463414634146
TMEM176A,16.5676918590196,0.448810323598289,FALSE,0.960975609756098,TMEM176A,0.20826198630137,0.175618453309561,0.960975609756098
FTL,16.5369576151213,0.257194919367644,FALSE,1,FTL,0.00969827586206897,0.151431209602955,1
SLC15A1,16.5146495411546,0.770958712963676,FALSE,0.710975609756098,SLC15A1,0.658191511174903,0.259111111111111,0.710975609756098
UBB,16.4594730712586,0.312874443112618,FALSE,0.991463414634146,UBB,0.0798364536259953,0.159756337197878,0.991463414634146
LGALS3BP,16.4298856545297,0.485789828458447,FALSE,0.929268292682927,LGALS3BP,0.255427841634738,0.17887323943662,0.929268292682927
ACE,16.406275077433,0.56028743499155,FALSE,0.924390243902439,ACE,0.435346660995321,0.222092001171989,0.924390243902439
AGPAT2,16.2849236777914,0.51590224528058,FALSE,0.945121951219512,AGPAT2,0.277481323372465,0.186298076923077,0.945121951219512
POR,16.2686094690417,0.856984875545877,TRUE,0.679268292682927,POR,0.611258413216398,0.226146975233455,0.679268292682927
CALR,16.2301615536397,0.599915828540804,TRUE,0.818292682926829,CALR,0.403842138233452,0.190300623936472,0.818292682926829
NR1H4,16.1872338998093,0.777546599423311,TRUE,0.715853658536585,NR1H4,0.578904165811615,0.222432739674119,0.715853658536585
ATP1B3,16.1765566155602,0.652137969443019,FALSE,0.786585365853659,ATP1B3,0.476843198338526,0.20385587863464,0.786585365853659
DHRS7,16.1506575366783,0.581274704692099,FALSE,0.871951219512195,DHRS7,0.401475237091675,0.20112517580872,0.871951219512195
PRELID1,16.1445016951003,0.469044147311863,FALSE,0.931707317073171,PRELID1,0.262989778534923,0.180828402366864,0.931707317073171
CYB5A,16.1256424223833,0.412927893888474,FALSE,0.982926829268293,CYB5A,0.182853459389772,0.174875244087655,0.982926829268293
ZFP36,16.0724545414037,0.457833371952697,FALSE,0.951219512195122,ZFP36,0.208760683760684,0.173990631273701,0.951219512195122
ARPC1B,15.970378714398,0.598865454089738,FALSE,0.818292682926829,ARPC1B,0.405512633117561,0.190733371233656,0.818292682926829
ENPEP,15.8765674474672,0.669961245783957,FALSE,0.810975609756098,ENPEP,0.458602711157456,0.20392517632628,0.810975609756098
ACTB,15.8711777071538,0.246497257413596,FALSE,0.996341463414634,ACTB,0.0385526599181564,0.15470554819163,0.996341463414634
RHOC,15.8393440150057,0.489971955518234,FALSE,0.942682926829268,RHOC,0.283763601450821,0.187167070217918,0.942682926829268
PRDX1,15.6622705184339,0.462634453352792,TRUE,0.926829268292683,PRDX1,0.26531914893617,0.180394018514123,0.926829268292683
PCK1,15.6323934171849,0.500967293039632,FALSE,0.951219512195122,PCK1,0.283974358974359,0.18881626724764,0.951219512195122
SLC43A2,15.6314823107421,1.57308387139853,TRUE,0.453658536585366,SLC43A2,0.884040880503145,0.386694386694387,0.453658536585366
FTH1,15.6289543593923,0.232250646836027,FALSE,0.998780487804878,FTH1,0.00474035768153415,0.150606840750276,0.998780487804878
MMP24OS,15.5677422670169,0.854384421596556,TRUE,0.658536585365854,MMP24OS,0.603252032520325,0.21669341894061,0.658536585365854
CYP3A5,15.5370370560063,0.484334614317854,FALSE,0.945121951219512,CYP3A5,0.269156883671291,0.184567754227197,0.945121951219512
MYO15B,15.53086069695,0.745844749942151,TRUE,0.681707317073171,MYO15B,0.618853295245868,0.23032550473836,0.681707317073171
GUCA2A,15.4967035546469,0.47009656040208,FALSE,1,GUCA2A,0.101508620689655,0.164361595510122,1
P4HB,15.4691681921059,0.413273924760631,TRUE,0.951219512195122,P4HB,0.210683760683761,0.174340634778722,0.951219512195122
AKR1B10,15.4378997634408,0.799400857108112,TRUE,0.692682926829268,AKR1B10,0.589125102207686,0.220325833979829,0.692682926829268
GPD1,15.3730476807652,0.860173100328039,TRUE,0.629268292682927,GPD1,0.679611650485437,0.245714285714286,0.629268292682927
MYL6,15.2725331057942,0.232203486076786,FALSE,0.997560975609756,MYL6,0.0445928479103835,0.155720540643442,0.997560975609756
VAMP8,15.1541844460741,0.4062124613771,FALSE,0.963414634146341,VAMP8,0.183083511777302,0.171552660152009,0.963414634146341
MVP,15.071588362708,0.503032959874105,FALSE,0.835365853658537,MVP,0.391832460732984,0.19086096405684,0.835365853658537
PMP22,15.0633185018541,0.565716090478714,FALSE,0.821951219512195,PMP22,0.50982030923527,0.22317880794702,0.821951219512195
SULT1A2,15.0157678063584,1.01537565703046,TRUE,0.552439024390244,SULT1A2,0.770121829438786,0.282418952618454,0.552439024390244
HLA.DPA1,14.9362167919338,1.72516721495871,TRUE,0.420731707317073,HLA.DPA1,0.906158357771261,0.418181818181818,0.420731707317073
GBA3,14.9360909214291,0.671130470287984,FALSE,0.731707317073171,GBA3,0.542798353909465,0.212615166548547,0.731707317073171
TM6SF2,14.9247829646733,0.928817890899849,TRUE,0.601219512195122,TM6SF2,0.7020334205758,0.249873289406994,0.601219512195122
C4orf3,14.7839102165839,0.514746458490692,TRUE,0.839024390243903,C4orf3,0.370494551550713,0.1863488624052,0.839024390243903
PRSS3,14.7569944368677,0.422211428508944,FALSE,0.953658536585366,PRSS3,0.241128687473279,0.180517082179132,0.953658536585366
CRYL1,14.7250812559218,0.53820125438202,TRUE,0.834146341463415,CRYL1,0.383793969849246,0.188585607940447,0.834146341463415
ATP5PF,14.7040895173991,0.374069318610206,TRUE,0.957317073170732,ATP5PF,0.20192513368984,0.173826395039858,0.957317073170732
TMEM54,14.6693831513652,0.493472442713,FALSE,0.835365853658537,TMEM54,0.376753926701571,0.187107347719202,0.835365853658537
HLA.DMB,14.6446394330035,0.831305060043674,FALSE,0.626829268292683,HLA.DMB,0.683582693085322,0.247234247234247,0.626829268292683
ATOX1,14.6393520014673,0.470195285676583,TRUE,0.891463414634146,ATOX1,0.296257136815394,0.180093619118009,0.891463414634146
SEMA3B,14.6234011676612,0.735072938477833,TRUE,0.685365853658537,SEMA3B,0.601878317680686,0.223726114649682,0.685365853658537
TMEM92,14.5650941122158,0.766175630431305,FALSE,0.654878048780488,TMEM92,0.63254113345521,0.228900255754476,0.654878048780488
ATP1A1,14.5340445088197,0.389129795455073,FALSE,0.978048780487805,ATP1A1,0.202876771146415,0.177630121816168,0.978048780487805
SDCBP2,14.4391556673653,0.536657009054868,FALSE,0.798780487804878,SDCBP2,0.483454734651405,0.208798214854957,0.798780487804878
MYH14,14.4143187018531,0.597753562914113,FALSE,0.752439024390244,MYH14,0.477803014660335,0.196122059758423,0.752439024390244
SAT2,14.3969847439063,0.452078274068143,FALSE,0.91219512195122,SAT2,0.304541595925297,0.18583850931677,0.91219512195122
GFER,14.3939070734445,0.593551396337818,TRUE,0.75,GFER,0.502167182662539,0.203171456888008,0.75
XPNPEP2,14.3543721166063,0.619664805067251,FALSE,0.729268292682927,XPNPEP2,0.595639654463184,0.233229329173167,0.729268292682927
GDA,14.3371956583758,0.717380544566646,FALSE,0.675609756097561,GDA,0.614757439869548,0.226677577741408,0.675609756097561
TM4SF5,14.2775119850286,0.481008385454791,FALSE,0.858536585365854,TM4SF5,0.365433137089992,0.189145620634068,0.858536585365854
FBXW5,14.2344546143227,0.561889170204826,FALSE,0.770731707317073,FBXW5,0.443454846727423,0.190418800843628,0.770731707317073
TUBB4B,14.2198270528802,0.475925288423974,TRUE,0.860975609756098,TUBB4B,0.330879259570888,0.181631077952148,0.860975609756098
SLC39A4,14.1171935890275,0.613189627986134,FALSE,0.740243902439024,SLC39A4,0.500103029054193,0.200131882624464,0.740243902439024
GSTM4,14.1106437605369,0.601508747981265,TRUE,0.75,GSTM4,0.468524251805986,0.192789968652038,0.75
MTTP,14.0832644730667,0.590407563675704,FALSE,0.769512195121951,MTTP,0.539656243528681,0.221093202522775,0.769512195121951
CYP3A4,14.0708726518598,0.415269546599875,FALSE,0.892682926829268,CYP3A4,0.479060913705584,0.229107981220657,0.892682926829268
HLA.DPB1,14.059906735617,1.2977806652602,TRUE,0.46219512195122,HLA.DPB1,0.84038575083645,0.318487394957983,0.46219512195122
LEAP2,14.0010543802128,0.861206995507083,FALSE,0.580487804878049,LEAP2,0.725120385232745,0.257854821235103,0.580487804878049
STAP2,13.9534127419871,0.520367976407076,TRUE,0.786585365853659,STAP2,0.417030114226376,0.186848203939745,0.786585365853659
COX1,13.8609599984176,0.111057209829306,FALSE,1,COX1,0.00603448275862069,0.150957290132548,1
PDE9A,13.8487584983112,0.869994217357065,TRUE,0.586585365853659,PDE9A,0.681462140992167,0.232704402515723,0.586585365853659
NDUFA1,13.8454022184077,0.309951011925825,FALSE,0.974390243902439,NDUFA1,0.145462347135808,0.167084901714764,0.974390243902439
SQSTM1,13.8384115928939,0.52285690009054,FALSE,0.75609756097561,SQSTM1,0.465702479338843,0.193387398627573,0.75609756097561
SLC2A5,13.7939326415283,0.992050979046498,TRUE,0.541463414634146,SLC2A5,0.742224880382775,0.255613126079447,0.541463414634146
CYP4F2,13.7853407683343,0.908734666549392,TRUE,0.552439024390244,CYP4F2,0.743758737767126,0.26094470046083,0.552439024390244
AADAC,13.7460030417395,0.58319293883733,FALSE,0.713414634146341,AADAC,0.569435897435897,0.21795827123696,0.713414634146341
TMEM176B,13.6469646626349,0.387671476939061,FALSE,0.923170731707317,TMEM176B,0.248352115670848,0.176374650512582,0.923170731707317
APOA1,13.5503930877362,0.436808679825147,FALSE,0.963414634146341,APOA1,0.13982869379015,0.16434366548783,0.963414634146341
PSME2,13.5393765502515,0.375510347861379,FALSE,0.932926829268293,PSME2,0.246645367412141,0.177824267782427,0.932926829268293
FIS1,13.5119695606307,0.3877449470467,FALSE,0.897560975609756,FIS1,0.290855207451312,0.180127263827704,0.897560975609756
DNPH1,13.4715538050668,0.402688632706422,FALSE,0.909756097560976,DNPH1,0.296563428086551,0.183653372722797,0.909756097560976
CHMP2A,13.4697953201471,0.396674129091157,TRUE,0.881707317073171,CHMP2A,0.279290690310323,0.174764321972444,0.881707317073171
PEBP1,13.4672881528242,0.342851372599929,FALSE,0.969512195121951,PEBP1,0.194426580921758,0.174610147155722,0.969512195121951
ACAA1,13.441598928487,0.530916601600799,FALSE,0.747560975609756,ACAA1,0.512688260779864,0.206050420168067,0.747560975609756
UQCRQ,13.4409074830585,0.274686596548777,FALSE,0.990243902439024,UQCRQ,0.120912220309811,0.165781951817068,0.990243902439024
MUC13,13.4219237138445,0.487673941453581,FALSE,0.790243902439024,MUC13,0.429343308395677,0.190925162050678,0.790243902439024
SLC10A2,13.4102144789295,0.647658472321522,FALSE,0.668292682926829,SLC10A2,0.650447882736156,0.241942604856512,0.668292682926829
EPN1,13.3493390897779,0.489131825709793,TRUE,0.765853658536585,EPN1,0.429842715231788,0.185634052616021,0.765853658536585
C17orf78,13.3429868309095,0.838341514653968,FALSE,0.587804878048781,C17orf78,0.685616713539574,0.235466536394724,0.587804878048781
CIDEC,13.3256403417389,0.792422819891251,FALSE,0.551219512195122,CIDEC,0.755990415335463,0.270011947431302,0.551219512195122
TMEM37,13.3073616341069,0.489265124816956,FALSE,0.785365853658537,TMEM37,0.510589700996678,0.214595134955015,0.785365853658537
CLDN3,13.239754974361,0.239328970177483,FALSE,0.991463414634146,CLDN3,0.0819883795997418,0.160070880094507,0.991463414634146
NDUFA3,13.1740550237577,0.392109787082824,FALSE,0.902439024390244,NDUFA3,0.257203389830509,0.17428167687235,0.902439024390244
EIF6,13.1361933172702,0.529351355486028,TRUE,0.767073170731707,EIF6,0.431173670047609,0.186259994077584,0.767073170731707
GUK1,13.1222720883019,0.366905761363213,TRUE,0.926829268292683,GUK1,0.227021276595745,0.17300250398361,0.926829268292683
C1QTNF12,13.0688230781112,0.760484508650409,FALSE,0.560975609756098,C1QTNF12,0.7368,0.259009009009009,0.560975609756098
ANKRD40CL,13.039724238592,0.597969553387103,TRUE,0.704878048780488,ANKRD40CL,0.521712412945514,0.198420871953313,0.704878048780488
ERICH4,13.0246888768396,0.859427259108005,FALSE,0.523170731707317,ERICH4,0.769628304512025,0.270151133501259,0.523170731707317
CALM1,13.0229588204595,0.329190617527742,FALSE,0.967073170731707,CALM1,0.193486179558603,0.174017994294492,0.967073170731707
CHP2,13.0072701760057,0.431528125443455,FALSE,0.880487804878049,CHP2,0.333685099197974,0.186130445991235,0.880487804878049
PKM,12.9824486525454,0.504844390694706,FALSE,0.790243902439024,PKM,0.423316708229426,0.189307624890447,0.790243902439024
PNRC1,12.9759963388131,0.752341169327554,TRUE,0.629268292682927,PNRC1,0.588794498381877,0.202432326402511,0.629268292682927
CALM3,12.9642767323421,0.454042215032914,TRUE,0.826829268292683,CALM3,0.369928900041824,0.18369005689515,0.826829268292683
MISP,12.9341187602837,0.369618730358477,FALSE,0.954878048780488,MISP,0.23968355783622,0.180456326342475,0.954878048780488
