path,0,1,2,3,4,5,6,7,8,9,10
PID_CD8_TCR_DOWNSTREAM_PATHWAY,-0.4195846635805635,-0.824105654276717,-0.8364274886197941,-0.6573236612181163,-0.7106352054927771,-0.7087217697610899,7.698334222263925,-0.7234735547193677,-0.578971018618182,0.0256793929440899,-0.4094058959556157
PID_CD8_TCR_PATHWAY,-0.5312364099658138,-0.7990821382480442,-0.7985449158111387,-0.7758008873718004,-0.6421304813802573,-0.7085825448382632,8.085487636093603,-0.727626388651713,-0.9285303708686324,-0.2668641587193815,-0.5391173968339151
PID_CERAMIDE_PATHWAY,1.5670440952709896,-0.4686446958379667,1.1649479399604423,-0.5939226972500959,-0.5044555366264253,-0.5319830536624033,-1.1634778950015523,-0.9600893174830776,-1.2994919243016831,0.5960884440982736,0.2507988927188573
PID_CIRCADIAN_PATHWAY,-0.4487100068057035,0.0361994237027179,-0.2360908569720271,-0.0619675669812766,0.0748075409118464,0.2889491514961393,0.2028282583445863,0.8002696197062742,0.7416394944818109,-0.5352239770676811,-0.4678943816631346
PID_CMYB_PATHWAY,2.2744714592003428,-1.1130920491842398,1.017477839058092,-0.2983468305585884,-0.4248867985676945,-0.8452663445758788,-0.4672806831768941,-2.068067776442708,-2.056273815575323,1.8225515587627392,0.1337155558324652
PID_CXCR3_PATHWAY,-0.5863187170470411,-0.2649876216513614,-0.632949947702273,-0.0860706950724728,-0.1254267819105156,-0.0587612283645065,3.3370079238837262,-0.0108585530519192,0.1390122110997967,-0.3239250630147323,-0.291688186533915
PID_CXCR4_PATHWAY,-0.9914376196907656,-0.6822386049655167,-0.8451171079106883,-0.6276660437608481,-0.7362807649228796,-0.7282045263198033,8.964025905757268,-0.7240002525874473,-0.5043149277973532,-0.8954582296088076,-0.838536016173847
PID_DELTA_NP63_PATHWAY,-1.6574096083501864,1.311426432004411,-0.2403298731706613,0.3281779281335048,0.0611639367536036,0.5802513541474463,-0.6276971664242993,1.3215368150511453,0.0580993682515835,-1.3745451443309835,-0.615601651958184
PID_E2F_PATHWAY,-1.3741515354061329,1.0092528952725974,-1.0362514437377344,0.4165680682897769,-0.1459186377591859,-0.2149228029252972,-0.544235408873325,2.9367035168836484,3.2822388903277977,-1.1522219405120204,-0.94259438050304
PID_ECADHERIN_KERATINOCYTE_PATHWAY,-1.0039234575613802,0.140161062313847,-0.4424316454483042,0.1733949908291547,-0.022152731317557,-0.268603262809954,3.064330378326149,-0.1545783001864186,0.1341021875494532,-0.4344794015201642,-0.3769030127809302
PID_ECADHERIN_NASCENT_AJ_PATHWAY,1.380960905582661,-0.5347601152361222,0.4549063602658085,-0.6227141099593406,-0.1893320495659919,0.3088184050727518,-1.8386167589988915,-0.0787550522039836,-0.9348289428196552,0.5540342105106388,0.4256095378866891
PID_EPHA_FWDPATHWAY,-0.4229311461240613,-0.2773315671347477,-0.4181027936053204,-0.0971952056191854,-0.2197152102422578,-0.2854368736361977,3.321953371599061,-0.2025087088339387,0.0353994454994631,-0.3394214050718724,-0.6064299769589744
PID_EPHA2_FWD_PATHWAY,-0.6184694164534701,0.0926267708822948,-0.2980210991763356,0.155357138345735,0.0141060004774618,-0.2953829757967214,2.064842351446893,-0.1328358121984917,0.1491212982142985,-0.5266812112903748,-0.5327380361400191
PID_EPHRINB_REV_PATHWAY,-0.533482937249683,-0.3318500243070831,-0.4408587752581002,-0.3373907886946481,-0.3875604353707668,-0.4296858315784571,4.819110912278068,-0.4220971795507562,-0.3267028292659823,-0.6017634004867412,-0.3640649181685692
PID_ER_NONGENOMIC_PATHWAY,-0.5935821229744556,-0.2194408242769965,-0.4976546851644062,-0.0379591544946871,-0.1970472125287165,-0.2592891629980717,3.382554646629327,-0.1939923095769408,0.4020734326795019,-0.1306226251451858,-0.1756836597137324
PID_ERA_GENOMIC_PATHWAY,-1.5000975698720205,0.591860593321693,-0.6020587474401777,-0.1139483045100677,0.2999235220887045,0.9818863452137842,0.0097960970792072,1.8616898050564643,1.8939354146154788,-1.8600070130817237,-0.6191917710420073
PID_ERBB_NETWORK_PATHWAY,0.3243071346766576,0.0087403731014349,0.7235130155914705,-0.5311456987348278,-0.1881188222671806,0.2105332467529891,-0.924237181018652,-0.3682658092504569,1.30992926711627,-0.8120792526662237,0.3064612177679824
PID_ERBB1_DOWNSTREAM_PATHWAY,2.429925172099835,-0.9374775944450928,0.634378147934709,-1.1717523868273163,-0.3854565605793584,-0.0815909761589169,-1.947632877944036,-0.4502659834434477,-0.8491825909161037,1.3914940730608936,0.466811963691809
PID_ERBB2_ERBB3_PATHWAY,0.2087432594128145,0.5040084921517779,0.7432278208588243,-0.8745570922987722,0.4795401319691228,0.2914532347877319,-1.8313909448048336,0.0623945436817488,-1.3925172057586082,-1.2323918290717903,-0.1339245909838863
PID_ERBB4_PATHWAY,-0.4700050792002995,-0.194238826494253,-0.5179508169645394,-0.1269236772216552,-0.1900470555516376,-0.2283170758924209,3.3268723578725727,-0.1329268879578237,-0.3445221382010383,-0.2348256808582294,-0.3180203946875856
PID_FAK_PATHWAY,-0.5132444375954363,-0.3536871093448817,-0.4698893122211686,-0.0006620846376997,-0.4537434608232192,-0.2279526934499852,3.832241940238088,-0.3078800243028117,0.1647743951855786,-0.0374268561516112,-0.1437990752403186
PID_FANCONI_PATHWAY,-0.9952461415537488,1.0035410067668808,-0.3718435688291004,-0.0220981977491642,-0.2486759077984372,0.0394172797106283,-0.4821793909901823,1.921295426949538,0.9782977385243518,-1.1831461660302134,-0.6558275268958542
PID_FAS_PATHWAY,-0.1867944594771876,-0.1676374436230859,-0.3753188392638367,-0.351195488312497,-0.2552612399293774,-0.297543942299553,2.9479148630981977,-0.225010125224781,-0.2928202983745563,-0.2453018163876288,0.1096489290289663
PID_FCER1_PATHWAY,-0.5245712303328787,-0.4889201089930381,-0.6035698719357714,-0.1828761136418918,-0.5872365938202057,-0.3889573651502894,5.180160167621012,-0.367299579664768,0.0339163900880981,-0.2848915857910666,-0.4335892515305756
PID_FGF_PATHWAY,0.7799519578894281,-0.0200483889139978,0.5172813605463229,-0.7573820733443257,0.5752572917763589,0.2696955530793335,-1.9559229953247368,0.0811867204953015,-2.3033798247767527,-0.6844167705143898,-0.100101787487875
PID_FOXM1_PATHWAY,-0.7820698119669474,0.5245431448082559,-0.677596136921766,0.3595100232266187,-0.2561376735629954,-0.2890462073024769,-0.5229303129249654,2.1196608389010487,3.2317980129959367,-0.7459567563293589,-0.6027538564686565
PID_GLYPICAN_1PATHWAY,-0.3796004651312201,-0.3038555443307744,-0.3844844925369187,-0.3158546586630972,-0.2828892876393818,-0.4069539469060755,3.8520594902874463,-0.370947969800225,0.3519210955487317,-0.4970799951296129,-0.1162153404566267
PID_HDAC_CLASSII_PATHWAY,-0.4257333446571507,-0.3664187083800557,-0.6036906639483843,-0.3617935865861417,-0.3223019491927198,0.1239403312735987,3.062831356653835,0.4384349367284597,0.9157488441352236,-0.5217721727311861,-0.4244753898149744
PID_HDAC_CLASSIII_PATHWAY,-1.1569032616403865,0.8621905939060396,-0.2242063819251535,0.2926952255402362,-0.1804127131064463,-0.0165982319787242,-0.0080261499593673,1.257413351383704,0.9817223159076264,-0.9624833519762864,-0.6650144664274668
PID_HES_HEY_PATHWAY,-1.0368485300445578,1.2399320161285303,0.2961980079113848,-0.1949036400460803,-0.2016257069366306,0.5555169812490283,-0.8601688049271944,0.6621278887439788,-0.4316530266562015,-1.3615392810656726,-0.2189047758880755
PID_HIF1_TFPATHWAY,-0.2859619364910533,-0.3836619243716422,-0.5457152724954881,0.2070698424925841,-2.368532774794045,0.1783770614659479,4.161278265353371,0.5269562576974126,2.279266635179041,0.1369046586914555,-0.4206315186981342
PID_HIF1A_PATHWAY,-1.0073538196525889,0.0403838777180715,-0.7294383644972794,-0.0940826996867965,0.070112483523363,0.7825723246743291,0.951301562569812,1.386186507836826,2.304159107414484,-1.3122248699201908,-0.5303722339252275
PID_HIF2PATHWAY,-1.2919105844311538,-0.2742992407911296,-0.8543109225234296,0.2147698223892184,0.2482307230728096,0.8944350410853548,1.4908467365837552,1.426704811638501,2.387994447398676,-1.0462568619233352,-0.9402411226089958
PID_HIV_NEF_PATHWAY,-0.3602246023438089,-0.0595882813159299,-0.3052044330518758,-0.3960351483127562,-0.1529401610097976,-0.2801695040826241,3.031089494610304,-0.2584499514020831,-0.3245628090818022,-0.530548205498427,-0.0302801025136285
PID_HNF3A_PATHWAY,-0.7691528052400393,0.3674947975753072,0.1631846870770316,-0.8435848537318665,2.026819545618869,0.3626994835092011,-0.882582639633758,0.3779778744783433,-1.5771085113609418,-1.728461596622017,-0.4855410690924253
PID_HNF3B_PATHWAY,0.8820017180307895,0.1012269715329843,0.9749065505854349,-0.559938842436013,-0.4732062086310629,0.0428440102148597,-1.9547798378398853,0.1507686575133432,-1.4299759966650416,-0.428448230230545,-0.3868351443483634
PID_IFNG_PATHWAY,-0.2881085679917542,-0.095455198217696,-0.1973156735706607,-0.5738432859486831,-0.223192335005863,-0.1612330815224867,3.003016715769687,-0.2108867794214145,-0.4737471826760522,-0.3491972843673505,-0.3999509175595329
PID_IL12_2PATHWAY,-0.4869556883300471,-0.7702877743209756,-0.7272292667156698,-0.8365642026984428,-0.6849969098650937,-0.8067947213411,8.212453717223113,-0.8292668781763267,-1.0509708867342429,-0.2726606716503384,-0.5149763086229829
PID_IL12_STAT4_PATHWAY,-0.5024013790895382,-0.4993876859220289,-0.5182750475496651,-0.4031158336028801,-0.6199896831724453,-0.5561449563725679,5.8567193800208255,-0.5656068825024453,-0.2022308867672736,-0.3516388049174441,-0.3853472415837539
PID_IL2_1PATHWAY,-0.4309676467592844,-0.5012424150865947,-0.543877168197462,-0.414371158508114,-0.5950984523215035,-0.4387892451472391,5.457809099970907,-0.460767147701807,-0.1575414259489503,-0.2323291639258526,-0.4812609735907189
PID_IL2_PI3K_PATHWAY,-0.7484071437426986,-0.194121795337009,-0.5612329952132844,-0.3398612615839566,-0.2724341002309742,0.0182371813768556,3.9786279392945767,0.1582235542869323,0.0627961880369993,-1.0241245134702068,-0.4768215678295196
PID_IL2_STAT5_PATHWAY,-0.3427475725921473,-0.4686877703309943,-0.4517953393284562,-0.5129836244058328,-0.4047889540213659,-0.2585563130101769,4.7195091365262485,-0.3461537931737903,-0.5641468084829937,-0.40797097780408,-0.4620609591360023
PID_IL23_PATHWAY,-0.4539128259760305,-0.3217637199001669,-0.3822382618069714,-0.3726615929304788,-0.3581319343682381,-0.3235840386990923,4.348513602806905,-0.3475571407657276,-0.4566162725113838,-0.4545753574145248,-0.4313626273060492
PID_IL27_PATHWAY,-0.3402682867276346,-0.2607589858453137,-0.3073076763801835,-0.3565586288847526,-0.2845432631114031,-0.278852076405601,3.4940636863516272,-0.2861266219451921,-0.16354651758746,-0.349765908137648,-0.2485423481040306
PID_IL3_PATHWAY,-0.0096258493615194,-0.2227861012466897,-0.1777612062288496,-0.3217351639235534,-0.2655999526758102,-0.2537442851577234,2.3829961882440043,-0.2078889883270722,-0.5762723678676804,-0.2206908811237332,-0.5686639505111852
PID_IL4_2PATHWAY,-0.1921569217617706,-0.1745096372625519,-0.0267130900188744,-0.0979067456978387,3.42212344228298,-0.2717377453454742,-3.024064318406341,-0.4131220607392578,-0.98001097169372,-0.1066292267060647,0.2406908812292794
PID_IL5_PATHWAY,-0.2478492928408907,-0.2764417088904954,-0.2665214455247549,-0.3433144615591336,-0.1154621268438402,-0.0966763508358181,2.6277423540406386,-0.1163214505740906,-0.2829772800253083,-0.3038969930658279,-0.3076581917228517
PID_IL6_7_PATHWAY,-0.5675287066407472,0.5202816950981644,0.2789294566657203,-1.0442709352615265,1.0823409301872282,0.4693404654790341,-0.1815841825010849,0.3696786634663085,-1.872127411128576,-1.8406765354235337,-0.520555937644034
PID_IL8_CXCR1_PATHWAY,-0.2324191849322116,-0.183766855387615,-0.211647721444782,0.5037139404366805,-0.1375026015074666,-0.1516588271947554,0.99886758878283,-0.1611848633627559,0.1356837117761033,-0.2060972716051735,-0.109722748197091
PID_IL8_CXCR2_PATHWAY,-0.4344999499665338,-0.2909826633972829,-0.3797365731917142,0.0236542387553901,-0.2194422570738248,-0.2466251095156846,3.070651424746895,-0.2647810604282444,0.1734207391898133,-0.4180658323815529,-0.2455573598488618
PID_INTEGRIN_A4B1_PATHWAY,-0.3854487585769212,-0.1770284570137627,-0.0990128351516429,-0.2413463798865426,-0.2397814818418688,-0.1842272874133135,2.928647737926093,-0.2577177329087831,-0.4824774537600561,-0.7505057763846106,-0.78022209586543
PID_INTEGRIN_A9B1_PATHWAY,-0.4586903898851069,1.1635308804416986,0.5475660965477178,-0.4151527421688654,-0.1128176395637165,-0.2768577266520289,-0.3118180958477224,-0.405321991746099,-0.3061517635000313,-0.9103141128035622,-0.2007526260160023
PID_INTEGRIN_CS_PATHWAY,-0.3403187223548097,-0.2559969359484174,-0.3784117024825791,-0.2075793686601533,-0.2140536807934034,-0.2936826828090947,3.138410164799798,-0.1845478021718379,-0.1285100769404542,-0.1097215042341187,-0.2742523863777687
PID_INTEGRIN1_PATHWAY,-0.150817265138446,0.0108644958647999,-0.1014651452990597,0.1469486914088312,-0.0374520752434996,0.0036377365367591,0.1326450032650845,-0.0325261399997261,1.0801125916876204,-0.1732917538395744,-0.117358884827383
PID_INTEGRIN2_PATHWAY,0.1322159123009374,-0.1774918006757984,-0.1153648269142679,-0.1094937151387612,-0.0711541380271797,-0.1624506870155479,0.8994490348301948,-0.1769246971182578,-0.0023995378419465,-0.0904389077517716,-0.108952901156002
PID_INTEGRIN3_PATHWAY,-0.1555065243886254,0.0526017698996485,-0.0853290061494951,0.1538168296951668,-0.0067049305241504,0.0435811020891071,-0.0048731572377706,0.0924001571433634,0.2498660113477871,-0.1565383175064418,-0.0485413831463655
PID_LKB1_PATHWAY,1.6471768217924567,-0.502329840844976,1.253598676274838,-0.6802777224966475,-0.4988333950488424,-0.644449174868149,-0.8513086164915413,-1.197236770955981,-1.704810713495496,0.5866010847115559,0.3414781017800719
PID_LYMPH_ANGIOGENESIS_PATHWAY,-0.4545736714194878,-0.1992731239774514,-0.4132999006298691,-0.2402277799831866,-0.2281104316602874,-0.2109702879095195,3.3431955712948347,-0.1691038181394212,-0.1235400275174023,-0.3145390452012868,-0.3273294946287508
PID_MTOR_4PATHWAY,1.854383565545091,-0.6589020351210496,0.7994145807299881,-0.7736110903371608,-0.5864017181203873,-0.1611917702763372,-1.4462650377334576,-0.3999483631731098,-1.4251458320148591,0.7301893829166153,0.2957890387224698
PID_MYC_ACTIV_PATHWAY,-2.0900400289295065,0.6266331136689,-1.2959579088541684,0.0755679265937564,-0.3270154157535094,1.10541043936023,0.3274385604908638,3.775162886947271,6.117656711784309,-2.4976377344918745,-1.6386935854425757
PID_MYC_PATHWAY,-0.6065663303078613,-0.0830863288491024,-0.495756941314684,0.0419774083688783,-0.1224632400099438,0.6370682622737011,0.0529935944236496,1.264454705432368,2.608071225414071,-0.6827493698359329,-0.3637831240689466
PID_MYC_REPRESS_PATHWAY,1.95321542982606,-0.6714370407898589,0.5254099483808241,-0.1151438746702247,-0.5326606710264995,-0.2743275578874721,-2.368663598638506,-0.6470372691887218,-0.9314697190778491,2.059340527464943,0.8187219930445723
PID_NCADHERIN_PATHWAY,1.1562732556140776,-0.5461137223674777,0.2525620134654237,-0.4413308066729431,0.291746760388221,0.0894958265015315,-1.937264368822688,-0.0756221698600848,-0.4334795708473331,0.8549551248723712,1.0094024275132203
PID_NECTIN_PATHWAY,1.0997129614775747,-0.5016441271175921,0.268803759619867,-0.4998009592972423,-0.1367339805995659,0.3538077497781508,-1.6440777972197946,0.1633270756614477,-0.3063998174500676,0.5129220775210267,0.374084285045266
PID_NEPHRIN_NEPH1_PATHWAY,-0.5298252749263551,-0.2527757641861926,-0.4290864401370086,0.0363363621739856,-0.4166452374684657,-0.3123436163148333,3.552953517431274,-0.2263540553602788,0.2906879872568991,-0.2683301984497893,-0.2842536457599237
PID_NETRIN_PATHWAY,-0.8786206481844289,0.0328406067555627,-0.5310897899215875,0.0717297801173713,-0.0962347237580229,-0.1827064525951214,3.2299352491182587,-0.0597550582999738,0.0747010355104045,-0.5650856651440861,-0.3125398777649764
PID_NFAT_TFPATHWAY,-0.0570997892625593,0.3581504764226379,0.2697445039475009,-0.4818152706404914,1.0703755475504082,0.7294842530949619,-2.7013595429938584,0.5588841353484398,-1.2240936024355125,-1.039479248989675,-0.2957940183582083
PID_NFKAPPAB_ATYPICAL_PATHWAY,-0.4328928252687832,-0.1656889133176722,-0.2424733112226518,-0.3736072950132746,-0.2815354256431457,-0.2436171130911705,3.467239115910419,-0.278443854954558,-0.3295721599601364,-0.5240069123155159,-0.3175673051048426
PID_NFKAPPAB_CANONICAL_PATHWAY,-0.3103583682049143,-0.1728695807941019,-0.4416555114597337,-0.5029121821598864,-0.0185301286830923,-0.0206086252316233,2.5885155228123686,0.1676006350369394,-0.0641176560380574,-0.5788175098208621,-0.2468953978023164
PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY,2.128849957373878,-0.9373973380424188,1.251580598173288,-0.3942151603352956,-0.4040337610330567,-0.399496815362203,-2.2915099701951798,-1.4448240058552442,-0.9000293222124255,1.5384367463164832,1.7470132297194851
PID_P38_ALPHA_BETA_PATHWAY,-0.5140542267443735,-0.1857578849072121,-0.3268888232016955,-0.2421304306700453,-0.1828247960491995,-0.3357115928399304,3.544209105488126,-0.2875329880541739,-0.054545702688206,-0.6050355139146933,-0.2625770482674307
PID_P38_GAMMA_DELTA_PATHWAY,-0.4834156196850271,0.0319686347878635,-0.3113981732010494,-0.0134455351726994,-0.121020995068634,-0.0295430297343007,0.0404541781006958,0.9806661196687884,3.96197561254862,-0.4824707568458067,-0.1629689535679542
PID_P38_MK2_PATHWAY,1.3284039552576985,-0.1567347126636029,0.7001073106682617,-0.3554976620576241,-0.5308650189790936,-0.2531503813643405,-2.085929683743511,-0.2761112031448097,-0.1333000044791037,0.2573843061906363,0.8074921017188903
PID_P53_DOWNSTREAM_PATHWAY,-2.3479296873265536,0.7341763002780678,-1.3537825276507671,0.3137545456237489,1.0394218302313472,1.0089780213718829,0.5852864077675428,2.059813386683703,3.362515912926209,-1.658793132272382,-0.9422945504868132
PID_P53_REGULATION_PATHWAY,-1.8234775997370096,0.2457942647103259,-0.9577164052252696,0.3967370044419231,0.0324649053734833,1.1962090919503368,1.1148899298010533,1.905069845898442,2.698367555422969,-1.8244178608641315,-0.8173168799401321
PID_P73PATHWAY,-2.0148768956066925,0.6808922573894307,-1.1345282355468618,0.5895234717471783,0.3896552030076892,0.6802604391068728,0.8192481978349831,1.8825889916814704,2.165766670794778,-1.0229596168128543,-0.9802917895135737
PID_PDGFRA_PATHWAY,0.0030598864257846,0.3871817491619002,0.3619953604276336,-0.3840346949795012,0.8389782081445096,0.4773201770294455,-2.319279693162997,0.4616544056266968,-2.0977122706575164,-0.8527254587719926,-0.0988174103257922
PID_PDGFRB_PATHWAY,1.9215479524083925,-0.0807342219511771,1.2648376978631088,-0.8884648670793857,-0.2077553071357588,-0.0479004681526615,-4.082890212480591,-0.2932501872332998,-1.0598953790017125,0.0111195750074591,0.6348359062180761
PID_PI3K_PLC_TRK_PATHWAY,-0.8065162983240421,0.0177976516951176,-0.5493840524684159,0.2059463868031961,0.0576599776550919,-0.1599437867008499,2.754942701031498,-0.1864559786264504,-0.1938227943431033,-0.0967319960057552,-0.2674225559870726
PID_PI3KCI_AKT_PATHWAY,1.3441361188225869,-0.3361413573088756,0.8563924074601023,-0.3162983504063406,-0.2719831057246545,-0.5467181895479623,-1.140274893364045,-1.067651057073928,-1.2105190138128588,0.5797426143209803,0.6594456062167978
PID_PI3KCI_PATHWAY,-0.5909681399687897,-0.2689070334632871,-0.5184190242984379,-0.1967070383494457,-0.3844328621823601,-0.3093710348912002,4.4054054726439285,-0.2231146163467376,-0.2220738978283533,-0.7326582963260146,-0.467135862712256
PID_PLK1_PATHWAY,-0.714816906554618,0.8422063199791708,-0.5573025237262298,0.2271818572706171,-0.2158884230212601,-0.3977513418441713,-0.522287372728048,1.694710050055675,2.0922409040355423,-0.838289963696101,-0.6553808762140059
PID_PRL_SIGNALING_EVENTS_PATHWAY,1.9402652554130144,-1.0436421912974765,0.0868417027247982,-0.4478326277105823,-0.313034079861029,-0.0849224456694743,-0.6820117805819446,-1.0052470916844078,-0.7718325191618258,2.275670273133278,0.8699168126040305
PID_PTP1B_PATHWAY,-0.4586920743824214,-0.1981852924423916,-0.3117501962103035,-0.4560512859252709,-0.1874527248810165,-0.4875847569395242,4.221728680637579,-0.5197846465179972,-0.5272412995616004,-0.3473951953212141,-0.2274757890243225
PID_RAC1_PATHWAY,1.5227861434878849,-1.653963834554985,-0.8144429683681621,-0.2736378504188038,-0.4469719395937073,0.4610155354694379,0.4919216989607496,0.3559913964206212,0.8532904411466348,2.6485700821489444,0.4751352626062839
PID_RANBP2_PATHWAY,-0.4662113481572078,-0.1759111350357723,-0.5335393968290776,-0.1485592049956936,-0.1270465447405824,0.4958531700327754,0.4516280925686143,1.3085847227440257,2.3434422684314318,-0.5096135089830773,-0.4548680928620292
PID_RAS_PATHWAY,1.205383554526832,-0.3836035702386189,0.4415647379148204,-0.1769321930219309,-0.2465938758632332,0.2432614829402925,-2.086349997076754,-0.1133568516359406,-1.9540082575014963,0.9785224235512064,0.6831549777543116
PID_REELIN_PATHWAY,-0.2982131216474983,-0.2947064658230492,-0.3616552135429157,-0.279785719256844,-0.2226609654367598,-0.1685426598413283,3.148007288203517,-0.195920664290124,-0.3255529790846273,-0.2602010227172819,-0.2829160376910999
PID_REG_GR_PATHWAY,-0.8417002497545641,0.4846738741362352,-0.0194406684754374,-0.7326616894091802,1.2007736108075886,0.8983886077440683,-1.0225715921192593,1.0487695295161736,-0.8441968246309353,-2.094952799350509,-0.5081859367985135
PID_RHOA_REG_PATHWAY,-0.5444042243084443,-0.299469046655398,-0.4440473232678992,-0.231213305209721,-0.2563645306578438,-0.3343220947487486,4.09805377085268,-0.2757628318225312,-0.142116190245882,-0.3956815070296335,-0.3787809944077905
PID_S1P_S1P1_PATHWAY,-0.6270220149166187,0.162213463531909,-0.235909744777042,0.235269571259987,0.098873609167702,-0.0667872025031139,1.0504366837974433,-0.0318378812163133,0.6396733879392906,-0.5800577339441721,0.0207424968531942
